"MUSICID","VIDEOID","STARTTIMECODE","ENDTIMECODE","STARTFRAMEINDEX","ENDFRAMEINDEX","SEQUENCE","ALBUM_PACKAGELANGUAGE","ALBUM_TITLEOFFICIAL","ALBUM_YEAR","ALBUM_GENRELEVEL1","ALBUM_GENRELEVEL2","ALBUM_GENRELEVEL3","ALBUM_ALBUMLABEL","ALBUM_TOTALINSET","ALBUM_DISCINSET","ALBUM_TRACKCOUNT","ALBUM_COVERARTURL","ALBUM_TRACK_TRACKGNID","ALBUM_TRACK_TRACKNUMBER","ALBUM_TRACK_TITLEOFFICIAL","CREATETIME","CREATEUSER","CREATEREQIP","MODIFYTIME","MODIFYUSER","DELETETIME","DELETEUSER","DELETEREQIP","DELFLAG","CHECKSTATUS","CHECKOUTSERVERID","ALBUM_CREDIT_NAMEOFFICIAL","ALBUM_CREDIT_ORIGINLEVEL1","ALBUM_CREDIT_ORIGINLEVEL2","ALBUM_CREDIT_ORIGINLEVEL3","ALBUM_CREDIT_ORIGINLEVEL4","ALBUM_CREDIT_ERALEVEL1","ALBUM_CREDIT_ERALEVEL2","ALBUM_CREDIT_ERALEVEL3","ALBUM_CREDIT_ARTISTTYPELEVEL1","ALBUM_CREDIT_ARTISTTYPELEVEL2","ISDUPLICATION","CHUBFILENAME","CHUBFILEPATH","SCENECHUBFILEPATH","SCENECHUBFILENAME","USELIMIT"
426667,84826,"02:02:51;00","02:02:57;23",176684,176851,1053,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651812-61B168CAD99397BBA3D91AA49A39B67C",22,"The Worst Of The Worst",20190621154554,1,"",20190621154554,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426305,84826,"01:20:37;00","01:20:43;23",115944,116111,691,"","",0,"","","","",0,0,0,"","",0,"",20190621154549,1,"",20190621154549,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426306,84826,"01:20:44;00","01:20:50;23",116112,116279,692,"","",0,"","","","",0,0,0,"","",0,"",20190621154549,1,"",20190621154549,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426307,84826,"01:20:51;00","01:20:57;23",116280,116447,693,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154549,1,"",20190621154549,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426308,84826,"01:20:58;00","01:21:04;23",116448,116613,694,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154549,1,"",20190621154549,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426309,84826,"01:21:05;00","01:21:11;23",116614,116781,695,"","",0,"","","","",0,0,0,"","",0,"",20190621154549,1,"",20190621154549,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426310,84826,"01:21:12;00","01:21:18;23",116782,116949,696,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154549,1,"",20190621154549,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426311,84826,"01:21:19;00","01:21:25;23",116950,117117,697,"","",0,"","","","",0,0,0,"","",0,"",20190621154549,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426312,84826,"01:21:26;00","01:21:32;23",117118,117285,698,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426313,84826,"01:21:33;00","01:21:39;23",117286,117453,699,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426314,84826,"01:21:40;00","01:21:46;23",117454,117621,700,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426315,84826,"01:21:47;00","01:21:53;23",117622,117789,701,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426316,84826,"01:21:54;00","01:22:00;23",117790,117955,702,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426317,84826,"01:22:01;00","01:22:07;23",117956,118123,703,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426318,84826,"01:22:08;00","01:22:14;23",118124,118291,704,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426319,84826,"01:22:15;00","01:22:21;23",118292,118459,705,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426320,84826,"01:22:22;00","01:22:28;23",118460,118627,706,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426321,84826,"01:22:29;00","01:22:35;23",118628,118795,707,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426322,84826,"01:22:36;00","01:22:42;23",118796,118963,708,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426323,84826,"01:22:43;00","01:22:49;23",118964,119131,709,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651805-C6C100A6AF5CCB5C7194CD9DDD1AB741",15,"You Need A Miracle",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426324,84826,"01:22:50;00","01:22:56;23",119132,119299,710,"영어","Tell Mama",1968,"R&B/힙합","R&B/소울","클래식 R&B","Cadet",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E4EB/3044/C09A/2705_large_front.jpg?cid=285322488","2927704-F589AFD99725BA9FF267BDD8CFB579E1",2,"I'd Rather Go Blind",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Etta James","북아메리카","미국","캘리포니아","로스앤젤레스","1960년대","1960년대","1960년대","여성","여성",,"","","","",
426325,84826,"01:22:57;00","01:23:03;23",119300,119465,711,"영어","Tell Mama",1968,"R&B/힙합","R&B/소울","클래식 R&B","Cadet",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E4EB/3044/C09A/2705_large_front.jpg?cid=285322488","2927704-F589AFD99725BA9FF267BDD8CFB579E1",2,"I'd Rather Go Blind",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Etta James","북아메리카","미국","캘리포니아","로스앤젤레스","1960년대","1960년대","1960년대","여성","여성",,"","","","",
426326,84826,"01:23:04;00","01:23:10;23",119466,119633,712,"영어","Tell Mama",1968,"R&B/힙합","R&B/소울","클래식 R&B","Cadet",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E4EB/3044/C09A/2705_large_front.jpg?cid=285322488","2927704-F589AFD99725BA9FF267BDD8CFB579E1",2,"I'd Rather Go Blind",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Etta James","북아메리카","미국","캘리포니아","로스앤젤레스","1960년대","1960년대","1960년대","여성","여성",,"","","","",
426327,84826,"01:23:11;00","01:23:17;23",119634,119801,713,"영어","Tell Mama",1968,"R&B/힙합","R&B/소울","클래식 R&B","Cadet",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E4EB/3044/C09A/2705_large_front.jpg?cid=285322488","2927704-F589AFD99725BA9FF267BDD8CFB579E1",2,"I'd Rather Go Blind",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Etta James","북아메리카","미국","캘리포니아","로스앤젤레스","1960년대","1960년대","1960년대","여성","여성",,"","","","",
426328,84826,"01:23:18;00","01:23:24;23",119802,119969,714,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426329,84826,"01:23:25;00","01:23:31;23",119970,120137,715,"영어","100 Soul Classics",2007,"R&B/힙합","R&B/소울","클래식 소울","USM, a division of Universal Music B.V., The Netherlands",4,3,25,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/AF5A/55D1/0E5E/647E_large_front.jpg?cid=285322488","224962473-B2C440090D9F7ACE004EF530E8EA8F34",8,"I'd Rather Go Blind",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Various Artists","","","","","","","","","",,"","","","",
426330,84826,"01:23:32;00","01:23:38;23",120138,120305,716,"영어","Tell Mama",1968,"R&B/힙합","R&B/소울","클래식 R&B","Cadet",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E4EB/3044/C09A/2705_large_front.jpg?cid=285322488","2927704-F589AFD99725BA9FF267BDD8CFB579E1",2,"I'd Rather Go Blind",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Etta James","북아메리카","미국","캘리포니아","로스앤젤레스","1960년대","1960년대","1960년대","여성","여성",,"","","","",
426331,84826,"01:23:39;00","01:23:45;23",120306,120473,717,"영어","Tell Mama",1968,"R&B/힙합","R&B/소울","클래식 R&B","Cadet",1,1,12,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/E4EB/3044/C09A/2705_large_front.jpg?cid=285322488","2927704-F589AFD99725BA9FF267BDD8CFB579E1",2,"I'd Rather Go Blind",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Etta James","북아메리카","미국","캘리포니아","로스앤젤레스","1960년대","1960년대","1960년대","여성","여성",,"","","","",
426332,84826,"01:23:46;00","01:23:52;23",120474,120641,718,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426333,84826,"01:23:53;00","01:23:59;21",120642,120807,719,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426334,84826,"01:23:59;22","01:24:06;23",120808,120975,720,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426335,84826,"01:24:07;00","01:24:13;23",120976,121143,721,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426336,84826,"01:24:14;00","01:24:20;23",121144,121311,722,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426337,84826,"01:24:21;00","01:24:27;23",121312,121479,723,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426338,84826,"01:24:28;00","01:24:34;23",121480,121647,724,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651806-5767B4041BC8C36A754F980A9620B586",16,"Diablo's Story",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426339,84826,"01:24:35;00","01:24:41;23",121648,121815,725,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426340,84826,"01:24:42;00","01:24:48;23",121816,121983,726,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651806-5767B4041BC8C36A754F980A9620B586",16,"Diablo's Story",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426341,84826,"01:24:49;00","01:24:55;23",121984,122151,727,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651806-5767B4041BC8C36A754F980A9620B586",16,"Diablo's Story",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426342,84826,"01:24:56;00","01:25:02;23",122152,122317,728,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651806-5767B4041BC8C36A754F980A9620B586",16,"Diablo's Story",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426343,84826,"01:25:03;00","01:25:09;23",122318,122485,729,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426344,84826,"01:25:10;00","01:25:16;23",122486,122653,730,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426345,84826,"01:25:17;00","01:25:23;23",122654,122821,731,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651806-5767B4041BC8C36A754F980A9620B586",16,"Diablo's Story",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426346,84826,"01:25:24;00","01:25:30;23",122822,122989,732,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651806-5767B4041BC8C36A754F980A9620B586",16,"Diablo's Story",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
426347,84826,"01:25:31;00","01:25:37;23",122990,123157,733,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426348,84826,"01:25:38;00","01:25:44;23",123158,123325,734,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426349,84826,"01:25:45;00","01:25:51;23",123326,123493,735,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426350,84826,"01:25:52;00","01:25:58;23",123494,123661,736,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426351,84826,"01:25:59;00","01:26:05;23",123662,123827,737,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426352,84826,"01:26:06;00","01:26:12;23",123828,123995,738,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426353,84826,"01:26:13;00","01:26:19;23",123996,124163,739,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426354,84826,"01:26:20;00","01:26:26;23",124164,124331,740,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426355,84826,"01:26:27;00","01:26:33;23",124332,124499,741,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426356,84826,"01:26:34;00","01:26:40;23",124500,124667,742,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426357,84826,"01:26:41;00","01:26:47;23",124668,124835,743,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426358,84826,"01:26:48;00","01:26:54;23",124836,125003,744,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426359,84826,"01:26:55;00","01:27:01;23",125004,125169,745,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426360,84826,"01:27:02;00","01:27:08;23",125170,125337,746,"","",0,"","","","",0,0,0,"","",0,"",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
426361,84826,"01:27:09;00","01:27:15;23",125338,125505,747,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651807-5E7274D61F10D46FB8C24C85998EA7F8",17,"The Squad",20190621154550,1,"",20190621154550,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
